mall_id,mall_name,titles,links,default price,promotional_price,rating,num_reviews,num_sold,num_available,num_like,detrailed_product
sp.btw2,Aviano Menswear,"Áo Thun Nam Dài Tay AVIANO Giữ Nhiệt Tốt, Vải Heattech Cao Cấp, Co Giãn 4 Chiều Thoải Mái Vận Động",https://shopee.vn/%C3%81o-Thun-Nam-D%C3%A0i-Tay-AVIANO-Gi%E1%BB%AF-Nhi%E1%BB%87t-T%E1%BB%91t-V%E1%BA%A3i-Heattech-Cao-C%E1%BA%A5p-Co-Gi%C3%A3n-4-Chi%E1%BB%81u-Tho%E1%BA%A3i-M%C3%A1i-V%E1%BA%ADn-%C4%90%E1%BB%99ng-i.40342563.23855871601?sp_atk=d066c650-65af-43ef-adfa-45a7aa9f5574&xptdk=d066c650-65af-43ef-adfa-45a7aa9f5574,₫250.000,₫129.000,5.0,124,594,233614 sản phẩm có sẵn,Đã thích (131),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Thun', 'Thương hiệu': 'AVIANO', 'Chiều dài tay áo': 'Dài tay', 'Mẫu': 'Trơn', 'Kho hàng': '233614', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Khoác Nam AVIANO Cao Cấp Chống Nước,Chống Gió,Kháng Bụi Tốt,Chống Nắng.Áo Khoác Gió Nam Thể Thao Có Mũ,Có Chun Bo Gấu",https://shopee.vn/%C3%81o-Kho%C3%A1c-Nam-AVIANO-Cao-C%E1%BA%A5p-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-Ch%E1%BB%91ng-Gi%C3%B3-Kh%C3%A1ng-B%E1%BB%A5i-T%E1%BB%91t-Ch%E1%BB%91ng-N%E1%BA%AFng.%C3%81o-Kho%C3%A1c-Gi%C3%B3-Nam-Th%E1%BB%83-Thao-C%C3%B3-M%C5%A9-C%C3%B3-Chun-Bo-G%E1%BA%A5u-i.40342563.22281307586?sp_atk=9fe2c6f7-7ead-456c-8834-5a6d076f263c&xptdk=9fe2c6f7-7ead-456c-8834-5a6d076f263c,₫450.000,₫250.000,4.9,15,57,18764 sản phẩm có sẵn,Đã thích (14),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Khoác\nÁo Khoác Mùa Đông & Áo Choàng', 'Thương hiệu': 'AVIANO', 'Mẫu': 'Trơn', 'Kiểu Áo khoác': 'Áo gió', 'Chất liệu': 'GIÓ', 'Kho hàng': '18764', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Khoác Nam AVIANO Cao Cấp Chống Nước,Chống Gió, Kháng Bụi Tốt, Chống Nắng.Áo Khoác Gió Nam Có Mũ 2 Lớp",https://shopee.vn/%C3%81o-Kho%C3%A1c-Nam-AVIANO-Cao-C%E1%BA%A5p-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-Ch%E1%BB%91ng-Gi%C3%B3-Kh%C3%A1ng-B%E1%BB%A5i-T%E1%BB%91t-Ch%E1%BB%91ng-N%E1%BA%AFng.%C3%81o-Kho%C3%A1c-Gi%C3%B3-Nam-C%C3%B3-M%C5%A9-2-L%E1%BB%9Bp-i.40342563.23081308025?sp_atk=1b14e9e6-43fa-4856-aa72-7993d0e7d0ba&xptdk=1b14e9e6-43fa-4856-aa72-7993d0e7d0ba,₫450.000,₫239.000,4.8,88,290,192 sản phẩm có sẵn,Đã thích (78),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Khoác\nÁo Khoác Mùa Đông & Áo Choàng', 'Thương hiệu': 'AVIANO', 'Mẫu': 'Trơn', 'Kiểu Áo khoác': 'Áo gió', 'Chất liệu': 'Gió', 'Số lượng hàng khuyến mãi': '192', 'Số sản phẩm còn lại': '195973', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Khoác Nam AVIANO Cao Cấp Chống Nước,Chống Gió, Kháng Bụi Tốt, Chống Nắng, Áo Khoác Gió Nam Có Mũ Tháo Rời Tiện Lợi",https://shopee.vn/%C3%81o-Kho%C3%A1c-Nam-AVIANO-Cao-C%E1%BA%A5p-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-Ch%E1%BB%91ng-Gi%C3%B3-Kh%C3%A1ng-B%E1%BB%A5i-T%E1%BB%91t-Ch%E1%BB%91ng-N%E1%BA%AFng-%C3%81o-Kho%C3%A1c-Gi%C3%B3-Nam-C%C3%B3-M%C5%A9-Th%C3%A1o-R%E1%BB%9Di-Ti%E1%BB%87n-L%E1%BB%A3i-i.40342563.22880580807?sp_atk=e9e51a2d-93de-476d-bcad-66bde6faba1b&xptdk=e9e51a2d-93de-476d-bcad-66bde6faba1b,₫399.000,₫250.000,4.9,270,820,272878 sản phẩm có sẵn,Đã thích (206),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Khoác\nÁo Khoác', 'Thương hiệu': 'AVIANO', 'Mẫu': 'Trơn', 'Kho hàng': '272878', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"[Mã FATREND2810 giảm đến 30k tối đa 99k] Quần Tây Nam AVIANO Có Bộ Chỉnh Cạp, Quần Âu Nam Công Sở Chất Kaki",https://shopee.vn/-M%C3%A3-FATREND2810-gi%E1%BA%A3m-%C4%91%E1%BA%BFn-30k-t%E1%BB%91i-%C4%91a-99k-Qu%E1%BA%A7n-T%C3%A2y-Nam-AVIANO-C%C3%B3-B%E1%BB%99-Ch%E1%BB%89nh-C%E1%BA%A1p-Qu%E1%BA%A7n-%C3%82u-Nam-C%C3%B4ng-S%E1%BB%9F-Ch%E1%BA%A5t-Kaki-i.40342563.15899389040?sp_atk=77526e57-bee8-4c35-9730-bb2c590b0e2e&xptdk=77526e57-bee8-4c35-9730-bb2c590b0e2e,₫350.000,₫239.000,4.9,125,295,199003 sản phẩm có sẵn,Đã thích (97),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Âu', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chất liệu': 'kaki', 'Mẫu': 'Trơn', 'Kho hàng': '199003', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Short Kaki Nam Co Giãn Thiết Kế Phối Cạp Chun Cao Cấp AVIANO,https://shopee.vn/Qu%E1%BA%A7n-Short-Kaki-Nam-Co-Gi%C3%A3n-Thi%E1%BA%BFt-K%E1%BA%BF-Ph%E1%BB%91i-C%E1%BA%A1p-Chun-Cao-C%E1%BA%A5p-AVIANO-i.40342563.23550776994?sp_atk=5afb4a86-a62a-4e08-b430-8f15ae216caa&xptdk=5afb4a86-a62a-4e08-b430-8f15ae216caa,₫318.000,₫159.000,5.0,5,30,1210 sản phẩm có sẵn,Đã thích (4),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Short\nQuần Đùi/Quần Short', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Loại quần short': 'Jersey', 'Chất liệu': 'kaki', 'Mẫu': 'Trơn', 'Kho hàng': '1210', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Short Gió Nam 4 Màu Thể Thao Thiết Kế Kiểu Dáng Năng Động Thời Trang AVIANO,https://shopee.vn/Qu%E1%BA%A7n-Short-Gi%C3%B3-Nam-4-M%C3%A0u-Th%E1%BB%83-Thao-Thi%E1%BA%BFt-K%E1%BA%BF-Ki%E1%BB%83u-D%C3%A1ng-N%C4%83ng-%C4%90%E1%BB%99ng-Th%E1%BB%9Di-Trang-AVIANO-i.40342563.22350771640?sp_atk=715e1e63-b15b-4f33-8c11-8aab469253f9&xptdk=715e1e63-b15b-4f33-8c11-8aab469253f9,₫238.000,₫89.000,5.0,4,13,3761 sản phẩm có sẵn,Đã thích (3),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Short\nQuần Đùi/Quần Short', 'Thương hiệu': 'AVIANO', 'Loại quần short': 'Jersey', 'Kho hàng': '3761', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Combo 3 Quần Lót Nam AVIANO Cotton Compact Co Giãn 4 Chiều, Quần Sịp Nam Boxer Thoáng Khí",https://shopee.vn/Combo-3-Qu%E1%BA%A7n-L%C3%B3t-Nam-AVIANO-Cotton-Compact-Co-Gi%C3%A3n-4-Chi%E1%BB%81u-Qu%E1%BA%A7n-S%E1%BB%8Bp-Nam-Boxer-Tho%C3%A1ng-Kh%C3%AD-i.40342563.23875798120?sp_atk=201304d3-5944-40b4-aa4c-df9bc493f4e9&xptdk=201304d3-5944-40b4-aa4c-df9bc493f4e9,₫338.000,₫169.000,5.0,573,"1,3k",493232 sản phẩm có sẵn,Đã thích (110),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Lót\nQuần Lót', 'Thương hiệu': 'AVIANO', 'Chất liệu': 'Cotton', 'Kho hàng': '493232', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Quần Đùi Nam AVIANO Thể Thao Chất Vải Gió Cạp Chun, Quần Short Nam Co Giãn Có Túi Khóa Kéo",https://shopee.vn/Qu%E1%BA%A7n-%C4%90%C3%B9i-Nam-AVIANO-Th%E1%BB%83-Thao-Ch%E1%BA%A5t-V%E1%BA%A3i-Gi%C3%B3-C%E1%BA%A1p-Chun-Qu%E1%BA%A7n-Short-Nam-Co-Gi%C3%A3n-C%C3%B3-T%C3%BAi-Kh%C3%B3a-K%C3%A9o-i.40342563.22850191597?sp_atk=864b07f5-b255-434d-b94b-8d8c794248d0&xptdk=864b07f5-b255-434d-b94b-8d8c794248d0,₫238.000,₫119.000,5.0,273,644,482 sản phẩm có sẵn,Đã thích (33),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Short\nQuần Đùi/Quần Short', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Loại quần short': 'Jersey', 'Mẫu': 'Trơn', 'Kho hàng': '482', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Quần Lót Nam AVIANO Cotton Compact Co Giãn 4 Chiều, Quần Sịp Nam Boxer Thoáng Khí",https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-Nam-AVIANO-Cotton-Compact-Co-Gi%C3%A3n-4-Chi%E1%BB%81u-Qu%E1%BA%A7n-S%E1%BB%8Bp-Nam-Boxer-Tho%C3%A1ng-Kh%C3%AD-i.40342563.22649994517?sp_atk=e9a95a3b-672a-4057-b9ee-f71edf4c0a6a&xptdk=e9a95a3b-672a-4057-b9ee-f71edf4c0a6a,₫138.000,₫29.000,5.0,297,835,55 sản phẩm có sẵn,Đã thích (53),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Lót\nQuần Lót', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chất liệu': 'Cotton', 'Số lượng hàng khuyến mãi': '55', 'Số sản phẩm còn lại': '13927', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Quần Short Nam AVIANO Vải Kaki, Quần Đùi Nam Cạp Cúc Màu Basic",https://shopee.vn/Qu%E1%BA%A7n-Short-Nam-AVIANO-V%E1%BA%A3i-Kaki-Qu%E1%BA%A7n-%C4%90%C3%B9i-Nam-C%E1%BA%A1p-C%C3%BAc-M%C3%A0u-Basic-i.40342563.17295496634?sp_atk=44d8605c-ce0c-4518-97f6-ecadf54d09a7&xptdk=44d8605c-ce0c-4518-97f6-ecadf54d09a7,₫318.000,₫159.000,5.0,350,687,355 sản phẩm có sẵn,Đã thích (64),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Short\nQuần Đùi/Quần Short', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Loại quần short': 'Bermudas', 'Chất liệu': 'kaki', 'Mẫu': 'Trơn', 'Kho hàng': '355', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo 3 Lỗ Nam AVIANO Công Nghệ Dri-Air Thun Lạnh, Áo Thun Nam Thể Thao 6 Màu Basic",https://shopee.vn/%C3%81o-3-L%E1%BB%97-Nam-AVIANO-C%C3%B4ng-Ngh%E1%BB%87-Dri-Air-Thun-L%E1%BA%A1nh-%C3%81o-Thun-Nam-Th%E1%BB%83-Thao-6-M%C3%A0u-Basic-i.40342563.23075397391?sp_atk=b921367e-0cbb-4c96-9000-bc433d871345&xptdk=b921367e-0cbb-4c96-9000-bc433d871345,₫198.000,₫99.000,4.8,9,80,469 sản phẩm có sẵn,Đã thích (6),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Ba Lỗ', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '469', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Ba Lỗ Nam AVIANO Công Nghệ Dri-Air Thể Thao Thun Lạnh, Áo Thun Nam Co Giãn, Thoáng Khí",https://shopee.vn/%C3%81o-Ba-L%E1%BB%97-Nam-AVIANO-C%C3%B4ng-Ngh%E1%BB%87-Dri-Air-Th%E1%BB%83-Thao-Thun-L%E1%BA%A1nh-%C3%81o-Thun-Nam-Co-Gi%C3%A3n-Tho%C3%A1ng-Kh%C3%AD-i.40342563.18091388581?sp_atk=1e719572-0bea-474e-9da8-fa6e5b116e40&xptdk=1e719572-0bea-474e-9da8-fa6e5b116e40,₫198.000,₫99.000,5.0,494,"1,6k",238271 sản phẩm có sẵn,Đã thích (170),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Ba Lỗ', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '238271', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo Thể Thao AVIANO Microfiber Dryfit, Áo Thể Thao Nam Chất Liệu Thun Lạnh",https://shopee.vn/%C3%81o-Polo-Th%E1%BB%83-Thao-AVIANO-Microfiber-Dryfit-%C3%81o-Th%E1%BB%83-Thao-Nam-Ch%E1%BA%A5t-Li%E1%BB%87u-Thun-L%E1%BA%A1nh-i.40342563.19282020823?sp_atk=f6da6da7-eb39-4982-aeb5-5967789ed98b&xptdk=f6da6da7-eb39-4982-aeb5-5967789ed98b,₫398.000,₫199.000,5.0,10,31,256 sản phẩm có sẵn,Đã thích (5),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '256', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo Thể Thao AVIANO Công nghệ Microfiber Dryfit, Áo Polo Nam Chất Liệu Thun Lạnh, 5 Màu Basic",https://shopee.vn/%C3%81o-Polo-Th%E1%BB%83-Thao-AVIANO-C%C3%B4ng-ngh%E1%BB%87-Microfiber-Dryfit-%C3%81o-Polo-Nam-Ch%E1%BA%A5t-Li%E1%BB%87u-Thun-L%E1%BA%A1nh-5-M%C3%A0u-Basic-i.40342563.21382009225?sp_atk=43e9668b-51b0-4232-b762-cfae871c1bf2&xptdk=43e9668b-51b0-4232-b762-cfae871c1bf2,₫398.000,₫199.000,4.9,18,62,438 sản phẩm có sẵn,Đã thích (11),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '438', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo Thể Thao Nam Công Nghệ Microfiber Dryfit Siêu Mát AVIANO, Áo Polo Nam Chất Liệu Thoáng Khí, 5 Màu Basic",https://shopee.vn/%C3%81o-Polo-Th%E1%BB%83-Thao-Nam-C%C3%B4ng-Ngh%E1%BB%87-Microfiber-Dryfit-Si%C3%AAu-M%C3%A1t-AVIANO-%C3%81o-Polo-Nam-Ch%E1%BA%A5t-Li%E1%BB%87u-Tho%C3%A1ng-Kh%C3%AD-5-M%C3%A0u-Basic-i.40342563.22448681012?sp_atk=9fee06ec-b83d-4c99-b756-cd298da63374&xptdk=9fee06ec-b83d-4c99-b756-cd298da63374,₫398.000,₫199.000,5.0,372,574,694 sản phẩm có sẵn,Đã thích (53),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '694', 'Gửi từ': 'Hà Nội'}"
